"review","rating","sentiment","review_processed","document_no","dominant_topic","Label","topic_perc_contrib","keywords","Text"
Tokopedia para penjual gak ada rasa tanggung jawabnya masa saya pesan cuman diplastikin doang .udah itu barang nya rusak parah .penjulnya pun tidak peduli.kalau di shopee pasti dikasih bubble wrap .dasar penjual Tokopedia gak ada tanggung jawabnya .gak usah jadi penjual woi .gak ada tanggung jawabnya mlo itu penjual .pelayanannya mana.burui banget.masa brang bisa ancur.mana dia bilang gak peduli .awas ya .mending aku pindah ke shopee aja.terpercaya .dan keamanan nya terjamin.,1,0,jual tanggung pesan cuman diplastikin barang rusak penjulnya peduli bubble wrap dasar jual tanggung jual tanggung mlo jual layan buru brang ancur bilang peduli awas mending pindah percaya aman jamin,399,4,,0.4545,"barang, kirim, cepat, pesan, sesuai, harga, beli, jual, iklan, kurir","['jual', 'tanggung', 'pesan', 'cuman', 'diplastikin', 'barang', 'rusak', 'penjulnya', 'peduli', 'bubble', 'wrap', 'dasar', 'jual', 'tanggung', 'jual', 'tanggung', 'mlo', 'jual', 'layan', 'buru', 'brang', 'hancur', 'bilang', 'peduli', 'awas', 'lebih baik', 'pindah', 'percaya', 'aman', 'jamin']"
benci guwe ?? dan saya kecewa sekali ?????? saya beli barang ditokopedia barang ya nga sesuai penipu huuu,1,0,benci guwe beli barang ditokopedia barang nga sesuai tipu huuu,306,4,,0.4538,"barang, kirim, cepat, pesan, sesuai, harga, beli, jual, iklan, kurir","['benci', 'guwe', 'beli', 'barang', 'ditokopedia', 'barang', 'nga', 'sesuai', 'tipu', 'huuu']"
"Maaf Barang yang aku mau order,Harganya masi lebih murah ditoko online sebelah",1,0,maaf barang order harga murah toko online belah,147,4,,0.4535,"barang, kirim, cepat, pesan, sesuai, harga, beli, jual, iklan, kurir","['maaf', 'barang', 'order', 'harga', 'murah', 'toko', 'online', 'belah']"
Sehubung dengan malasnya jasa pengiriman barang dari saudara kita JNT dengan beralasan nomor penerima barang bermasalah... maka Saya mohon kepada pihak shopee agar jasa pengiriman di alihkan ke JNE ATAU SI CEPAT (halu). Terimakasih,3,1,hubung malas jasa kirim barang saudara jnt alas nomor barang jasa kirim alih cepat halu,551,4,,0.45,"barang, kirim, cepat, pesan, sesuai, harga, beli, jual, iklan, kurir","['hubung', 'malas', 'jasa', 'kirim', 'barang', 'saudara', 'jnt', 'alas', 'nomor', 'barang', 'jasa', 'kirim', 'alih', 'cepat', 'halu']"
"Dng pembayaran cod , kami percaya barang akan dikirim dengan baik, kami puas dgn jaminan yg diberikan shoppy",5,2,dng bayar cod percaya barang kirim jamin shoppy,807,4,,0.4482,"barang, kirim, cepat, pesan, sesuai, harga, beli, jual, iklan, kurir","['dng', 'bayar', 'cod', 'percaya', 'barang', 'kirim', 'jamin', 'shoppy']"
Sampai saat ini selalu puas dengan apa yg di berikan oleh pelayanan JD.ID semogaa tetap selalu mempertahankan kebaikan yg sdh ada .. dan tingkatkan terus .,5,2,ikan layan semogaa tahan tingkat,801,4,,0.4442,"barang, kirim, cepat, pesan, sesuai, harga, beli, jual, iklan, kurir","['ikan', 'layan', 'semogaa', 'tahan', 'tingkat']"
Awal2 bgus ... pengiriman cepat .. skrang lambat skli .. Dan kenapa Lazdapayletter tdak bisa d gunakan ???,3,1,bgus kirim cepat skrang skli lazdapayletter tdak,754,4,,0.4417,"barang, kirim, cepat, pesan, sesuai, harga, beli, jual, iklan, kurir","['bgus', 'kirim', 'cepat', 'skrang', 'skli', 'lazdapayletter', 'tdak']"
Aplikasinya kok gini ya gk sesuai apa yang saya pikir tolol,1,0,aplikasi gin sesuai pikir,449,4,,0.44,"barang, kirim, cepat, pesan, sesuai, harga, beli, jual, iklan, kurir","['aplikasi', 'gin', 'sesuai', 'pikir']"
gak bisa gabung promo grab/gojek ke same day,3,1,gabung promo same day,476,4,,0.44,"barang, kirim, cepat, pesan, sesuai, harga, beli, jual, iklan, kurir","['gabung', 'promo', 'same', 'day']"
Proses mudah dan cepat.. Di rekomendasi kan deh..,5,2,proses mudah cepat rekomendasi,818,4,,0.44,"barang, kirim, cepat, pesan, sesuai, harga, beli, jual, iklan, kurir","['proses', 'mudah', 'cepat', 'rekomendasi']"
gratis ongkos kirim coi,5,2,gratis ongkos kirim coi,961,4,,0.44,"barang, kirim, cepat, pesan, sesuai, harga, beli, jual, iklan, kurir","['gratis', 'ongkos', 'kirim', 'coi']"
Knp suka bgt nongol iklan nya.. Mana langsung open PlayStore,1,0,nongol iklan open playstore,178,4,,0.4398,"barang, kirim, cepat, pesan, sesuai, harga, beli, jual, iklan, kurir","['nongol', 'iklan', 'open', 'playstore']"
"alhamdulilah pesanan saya sampai dengan selamat tdk ad krusakan , jdi aku ksi 3 bintang dulu",3,1,alhamdulilah pesan krusakan ksi bintang,518,4,,0.4397,"barang, kirim, cepat, pesan, sesuai, harga, beli, jual, iklan, kurir","['alhamdulilah', 'pesan', 'krusakan', 'ksi', 'bintang']"
Bisa diinstal tapi kok pas mau check out gabisa ini gimana? Apa tmpat aku pelosok kali ya? Tapi tetangga aku pada bisa check out,5,2,diinstal pas check out tmpat pelosok tetangga check out,955,4,,0.4397,"barang, kirim, cepat, pesan, sesuai, harga, beli, jual, iklan, kurir","['diinstal', 'pas', 'check', 'out', 'tmpat', 'pelosok', 'tetangga', 'check', 'out']"
ini lazada ada masalah apa ya? udah 2 kali aku dikirim paket yang aku ga pesen. mana sistem cod. aplikasinya aja udah di hapus. tolong ya pihak lazada,1,0,kirim paket sen sistem cod aplikasi hapus tolong,47,4,,0.4396,"barang, kirim, cepat, pesan, sesuai, harga, beli, jual, iklan, kurir","['kirim', 'paket', 'sen', 'sistem', 'cod', 'aplikasi', 'hapus', 'tolong']"
"untuk pelayanan y udh oke cma dri stok barang y lbih d tingkatkan lg, soalnya sya kmaren nyari sandal stok y udh k habisan",3,1,layan cma stok barang lbih tingkat lg sya kmaren nyari sandal stok habis,680,4,,0.4349,"barang, kirim, cepat, pesan, sesuai, harga, beli, jual, iklan, kurir","['layan', 'cma', 'stok', 'barang', 'lbih', 'tingkat', 'lagi', 'sya', 'kmaren', 'cari', 'sandal', 'stok', 'habis']"
"Aplikasi ini sudah membuat saya kecewa barang belum sampai sudah di bilang udah sampai di tangan penerima ,,,gmna sih!!! Kesall banget ini...",1,0,aplikasi barang bilang tangan kesall,412,4,,0.433,"barang, kirim, cepat, pesan, sesuai, harga, beli, jual, iklan, kurir","['aplikasi', 'barang', 'bilang', 'tangan', 'kesall']"
saya sdh hapus... karna barang mahal tapi sy terus di kirim penawaran ke email sy,3,1,hapus barang mahal kirim tawar email,619,4,,0.4322,"barang, kirim, cepat, pesan, sesuai, harga, beli, jual, iklan, kurir","['hapus', 'barang', 'mahal', 'kirim', 'tawar', 'email']"
"Super kecewa banget!! Masa buat ""Beli Sekarang Bayar Nanti"" bunganya hampir 15% ??",3,1,super beli bayar bunga,577,4,,0.4251,"barang, kirim, cepat, pesan, sesuai, harga, beli, jual, iklan, kurir","['super', 'beli', 'bayar', 'bunga']"
pengiriman cepat trus paket rapih dan barang ok. jd. id it's ok..tp slalu update data mulu jd sebel g bs psn lg,3,1,kirim cepat paket rapih barang it slalu update data mulu sebel psn lg,486,4,,0.4191,"barang, kirim, cepat, pesan, sesuai, harga, beli, jual, iklan, kurir","['kirim', 'cepat', 'paket', 'rapih', 'barang', 'it', 'selalu', 'update', 'data', 'melulu', 'sebel', 'pesan', 'lagi']"
"Katanya kalau download aplikasi shopee sekarang bisa dapat speaker bluetooth gratis, benaran nggak sih? Kalau benaran aku kasih bintang 5",3,1,download aplikasi speaker bluetooth gratis bintang,760,4,,0.4188,"barang, kirim, cepat, pesan, sesuai, harga, beli, jual, iklan, kurir","['unduh', 'aplikasi', 'speaker', 'bluetooth', 'gratis', 'bintang']"
Saya telah melakukan pembelian menggunakan octo kliks pada tgl 14 agustus 2020 skitar jam 10.00 . Pembelian berhasil namun status transaksi di tokopedia tidak ada / kosong . Pada email masuk transaksi sukses . Saldo saya juga telah berkurang . Terus ini bagaimana barangnya bisa dikirim oleh penjual dan gimana saya info ke penjual kalau nomer invoice nya tidak ada .,1,0,beli octo kliks tgl agustus skitar jam beli hasil status transaksi kosong email transaksi sukses saldo barang kirim jual info jual nomer invoice,249,4,,0.4177,"barang, kirim, cepat, pesan, sesuai, harga, beli, jual, iklan, kurir","['beli', 'octo', 'kliks', 'tanggal', 'agustus', 'skitar', 'jam', 'beli', 'hasil', 'status', 'transaksi', 'kosong', 'email', 'transaksi', 'sukses', 'saldo', 'barang', 'kirim', 'jual', 'informasi', 'jual', 'nomer', 'invoice']"
Saya membeli pelatihan prakerja di toped ini tinggal tulis ulasan untuk prakerja udah saya tulis .tpi di tampilan dan keteranganny blum ??? Kenpa tolong di perbarui dan di proses. klo begini malah jadi lama nanti harap ulasanku untuk prakerja di acc,3,1,beli latih tinggal tulis ulas tulis tpi tampil keteranganny kenpa tolong proses harap ulas acc,575,4,,0.4141,"barang, kirim, cepat, pesan, sesuai, harga, beli, jual, iklan, kurir","['beli', 'latih', 'tinggal', 'tulis', 'ulas', 'tulis', 'tapi', 'tampil', 'keteranganny', 'kenpa', 'tolong', 'proses', 'harap', 'ulas', 'acc']"
"Mau masukin barang ke keranjang atau mau beli, pasti di suruh log out dulu baru log in, ini maksutnya gimana ya,,",1,0,masukin barang keranjang beli suruh log out log maksutnya,257,4,,0.4123,"barang, kirim, cepat, pesan, sesuai, harga, beli, jual, iklan, kurir","['masukkan', 'barang', 'keranjang', 'beli', 'suruh', 'log', 'out', 'log', 'maksutnya']"
"Shopee sekarang gag jelas banget, gag mendukung buat seller, seller rubah harga aja langsung produk di periksa, dikit dikit produk di periksa, kalo waktu peeiksa sebentar aja gpp, ini produk di periksa sampe 2 X 24 jam, gag seperti tokped praktis buat seller, mending cepet cepet rubah peraturan perusahaan, dari pada seller pada pindah ke tokped, seller bukannya di permudah tapi mlah di persulit, padahal potongan biaya admin shopee sudah banyak, tapi knpa seller mlah slalu di persulit",1,0,dukung seller seller rubah harga produk periksa dikit dikit produk periksa peeiksa sebentar produk periksa sampe jam praktis seller mending cepet cepet rubah atur usaha seller pindah seller mudah mlah sulit potong biaya admin knpa seller mlah slalu sulit,346,4,,0.4098,"barang, kirim, cepat, pesan, sesuai, harga, beli, jual, iklan, kurir","['dukung', 'seller', 'seller', 'rubah', 'harga', 'produk', 'periksa', 'dikit', 'dikit', 'produk', 'periksa', 'peeiksa', 'sebentar', 'produk', 'periksa', 'sampai', 'jam', 'praktis', 'seller', 'lebih baik', 'cepat', 'cepat', 'rubah', 'atur', 'usaha', 'seller', 'pindah', 'seller', 'mudah', 'malah', 'sulit', 'potong', 'biaya', 'admin', 'kenapa', 'seller', 'malah', 'selalu', 'sulit']"
"Assalamu'alaikum kak. Tolong kak saya mengajukan pembatalan, pengejauan tersebut belum sampai 3 atau 4 menit saya batalkan dan kenapa malah di tolak oleh toko2 yang slow respon. Jadi saya barang datang dua kali dengan toko yang sama dan barang yang berbeda. Satunya jelas saya tolak untung cod. Tapi kasian kurirnya menyita waktu mereka juga",3,1,assalamu alaikum tolong aju batal pengejauan menit batal tolak toko slow respon barang toko barang beda tolak untung cod kasi kurir sita,755,4,,0.4074,"barang, kirim, cepat, pesan, sesuai, harga, beli, jual, iklan, kurir","['assalamu', 'alaikum', 'tolong', 'aju', 'batal', 'pengejauan', 'menit', 'batal', 'tolak', 'toko', 'lambat', 'respon', 'barang', 'toko', 'barang', 'beda', 'tolak', 'untung', 'cod', 'kasi', 'kurir', 'sita']"
Kirim seluruh indonesia gak min ?,1,0,kirim indonesia,440,4,,0.4063,"barang, kirim, cepat, pesan, sesuai, harga, beli, jual, iklan, kurir","['kirim', 'indonesia']"
Puas blanja di jd.id cpt nyampe bisa COD...sipp,5,2,blanja cpt nyampe cod sipp,871,4,,0.405,"barang, kirim, cepat, pesan, sesuai, harga, beli, jual, iklan, kurir","['belanja', 'cepat', 'nyampe', 'cod', 'sipp']"
"abis update aplikasinya malah jadi jelek, ga user friendly ... filter ga ada, urut harga ga ada. saya cari barang yang mau dibeli jadi susah",2,0,abis update aplikasi user friendly filter urut harga cari barang beli susah,396,4,,0.4048,"barang, kirim, cepat, pesan, sesuai, harga, beli, jual, iklan, kurir","['habis', 'update', 'aplikasi', 'user', 'friendly', 'filter', 'urut', 'harga', 'cari', 'barang', 'beli', 'susah']"
"Setelah update jadi sering bermasalah, tidak bisa di buka. Tiap update, Memory bertambah. Tolong pikirkan yang cuma punya hp yang memory terbatas",3,1,update update memory tolong pikir hp memory batas,629,4,,0.4047,"barang, kirim, cepat, pesan, sesuai, harga, beli, jual, iklan, kurir","['update', 'update', 'memory', 'tolong', 'pikir', 'handphone', 'memory', 'batas']"
Solusi cepat,3,1,solusi cepat,597,4,,0.4016,"barang, kirim, cepat, pesan, sesuai, harga, beli, jual, iklan, kurir","['solusi', 'cepat']"
di shopee barangnya pada mahal semua,1,0,barang mahal,36,4,,0.4002,"barang, kirim, cepat, pesan, sesuai, harga, beli, jual, iklan, kurir","['barang', 'mahal']"
"Awalnya penasaran , terus download, saya cari cari barang yang saya mau sama sekali tidak ada, 1.tidak lenkap 2. Susah pencarianya 3.mahal pula 4.tidak mudah/tidak memudahkan Uninstall",1,0,penasaran download cari cari barang lenkap susah pencarianya mahal mudah mudah uninstall,170,4,,0.3998,"barang, kirim, cepat, pesan, sesuai, harga, beli, jual, iklan, kurir","['penasaran', 'unduh', 'cari', 'cari', 'barang', 'lenkap', 'susah', 'pencarianya', 'mahal', 'mudah', 'mudah', 'uninstall']"
"Ini Tokopedia gimana barang saya ? Kok Lama banget ya ? Terus jarang update atau gimana ya ? Kok gak bisa dilacak ya ? Tolong berikan yang terbaik untuk kami semuanya, kami dari POLSEK !",1,0,barang jarang update lacak tolong ikan polsek,277,4,,0.397,"barang, kirim, cepat, pesan, sesuai, harga, beli, jual, iklan, kurir","['barang', 'jarang', 'update', 'lacak', 'tolong', 'ikan', 'polsek']"
Kenapa makin di upgrade bukannya makin bagus tapi makin jelek siih ?????? Udah gitu ongkirnya kok saat mau chekout beda dengan di tampilan,1,0,upgrade siih ongkirnya chekout beda tampil,359,4,,0.3965,"barang, kirim, cepat, pesan, sesuai, harga, beli, jual, iklan, kurir","['upgrade', 'siih', 'ongkir', 'chekout', 'beda', 'tampil']"
"turun jadi bintang 3 komplain saya : # pengiriman dari expedisi si cepat tidak cepat alias molor alias lebih lambat dari ekspedisi lainnya. (pos, jne, j&t) dan keterangan dari ekspedisi sering ngawur. (Not at home, padahal rumah saya sekaligus butik lho gak mungkin gak ada yg stanby), (sudah diterima tetangga, ternyata memang belum dikirim) # setelah transaksi selesai tidak ada tambahan poin (pecahkan telur poin gak ada) # Aplikasinya lebih lemot dari sebelum2nya.",3,1,turun bintang komplain kirim expedisi cepat cepat alias molor alias ekspedisi pos terang ekspedisi ngawur at home rumah butik stanby tetangga kirim transaksi poin pecah telur poin aplikasi lot,746,4,,0.3958,"barang, kirim, cepat, pesan, sesuai, harga, beli, jual, iklan, kurir","['turun', 'bintang', 'komplain', 'kirim', 'expedisi', 'cepat', 'cepat', 'alias', 'molor', 'alias', 'ekspedisi', 'pos', 'terang', 'ekspedisi', 'sembarangan', 'at', 'home', 'rumah', 'butik', 'stanby', 'tetangga', 'kirim', 'transaksi', 'poin', 'pecah', 'telur', 'poin', 'aplikasi', 'lot']"
Wow aplikasi yang najis aku sudah pesen gift cards roblox dan katanya di kirim lewat grabexpress tapi sudah di tunggu 1 Minggu gak dateng,1,0,aplikasi najis sen gift cards roblox kirim grabexpress tunggu minggu dateng,213,4,,0.3908,"barang, kirim, cepat, pesan, sesuai, harga, beli, jual, iklan, kurir","['aplikasi', 'najis', 'sen', 'gift', 'cards', 'roblox', 'kirim', 'grabexpress', 'tunggu', 'minggu', 'dateng']"
Ayolah diskon pengirimannya di gedein apa lagi pengiriman ke arah indonesia timur (jayapura) biar tidak menguras dompet juga,3,1,diskon kirim gedein kirim arah indonesia timur jayapura uras dompet,485,4,,0.3901,"barang, kirim, cepat, pesan, sesuai, harga, beli, jual, iklan, kurir","['diskon', 'kirim', 'gedein', 'kirim', 'arah', 'indonesia', 'timur', 'jayapura', 'uras', 'dompet']"
Hebat banget murah dan terpercaya barang yang nak ku beli ternyata mahal ya gak murah yaitu ps,5,2,hebat murah percaya barang nak beli mahal murah ps,924,4,,0.3891,"barang, kirim, cepat, pesan, sesuai, harga, beli, jual, iklan, kurir","['hebat', 'murah', 'percaya', 'barang', 'nak', 'beli', 'mahal', 'murah', 'ps']"
"Menurut saya zalora itu bagus, tapi saran saya tolong brand nya di tambah lagi contoh nya kayak H&M , Pull & Bear , Hermes , BAPE Dan untuk jenis-jenis sepatu nya tolong ditambah juga kayak Nike Air Jordan , Adidas Yeezy. Tapi untuk selebih nya zalora bagus tetap di pertahan kan ya.??",3,1,saran tolong brand contoh kayak pull bear hermes bape jenis jenis sepatu tolong kayak nike air jordan adidas yeezy tahan,628,4,,0.3889,"barang, kirim, cepat, pesan, sesuai, harga, beli, jual, iklan, kurir","['saran', 'tolong', 'brand', 'contoh', 'kayak', 'pull', 'bear', 'hermes', 'bape', 'jenis', 'jenis', 'sepatu', 'tolong', 'kayak', 'nike', 'air', 'jordan', 'adidas', 'yeezy', 'tahan']"
"Bru sekali pesan barang GK sampe tujuan,,, diaplikasi dah ditrima tp sya GK nrima brg apa pun,, tindakan.a gmna lazada tolong diusut apa digelapkan Ama kurir apa gimana tolong ditindak lanjuti klo pngen byak konsumen/ byk pngguna lazada ,,maaf ak GK kasih bntang krna kecewa,,, brang gk sampai tujuan tp GK adh tindakan,,,",1,0,bru pesan barang sampe aplikasi ditrima sya nrima brg tindak tolong usut gelap kurir tolong tindak pngen byak konsumen pngguna maaf bntang krna brang adh tindak,397,4,,0.3875,"barang, kirim, cepat, pesan, sesuai, harga, beli, jual, iklan, kurir","['baru', 'pesan', 'barang', 'sampai', 'aplikasi', 'ditrima', 'sya', 'nrima', 'bareng', 'tindak', 'tolong', 'usut', 'gelap', 'kurir', 'tolong', 'tindak', 'pngen', 'byak', 'konsumen', 'pngguna', 'maaf', 'bntang', 'krna', 'brang', 'adh', 'tindak']"
"hanya ulasan banyak tentang pengemasan dan jasa kirim yang negatif,,,itu saja",5,2,ulas emas jasa kirim negatif,810,4,,0.3844,"barang, kirim, cepat, pesan, sesuai, harga, beli, jual, iklan, kurir","['ulas', 'emas', 'jasa', 'kirim', 'negatif']"
"Tolong donk shopee biasa x belanja oke2 az aku baru ini ne loh,barang ga sampe2 tp dlht udh dtrma org kantor pdhal dibuku terima barang jga ga ada terima barangx.... Kecewa seh cz aq perlu bgtt paketan itu mlah brangx ga sampe2,gimna tuh solusix jgn bkin pelangan mkin kecewa",3,1,tolong belanja az barang sampe dlht dtrma org kantor pdhal buku barang barangx seh cz bgtt paket mlah brangx sampe gimna solusix jgn bkin pelang mkin,580,4,,0.3748,"barang, kirim, cepat, pesan, sesuai, harga, beli, jual, iklan, kurir","['tolong', 'belanja', 'az', 'barang', 'sampai', 'dlht', 'dtrma', 'orang', 'kantor', 'pdhal', 'buku', 'barang', 'barangx', 'seh', 'cz', 'bgtt', 'paket', 'malah', 'brangx', 'sampai', 'gimna', 'solusix', 'jangan', 'bikin', 'pelang', 'mkin']"
Sayang gak ada opsi oembayaran lewat link aja,1,0,sayang opsi oembayaran link,151,4,,0.3733,"barang, kirim, cepat, pesan, sesuai, harga, beli, jual, iklan, kurir","['sayang', 'opsi', 'oembayaran', 'link']"
"Abis update gambar ayam bertelur trus sampe sekarang ,emang pemeliharaan server brp bulan baru jadi ??",1,0,abis update gambar ayam telur sampe pelihara server brp,339,4,,0.3722,"barang, kirim, cepat, pesan, sesuai, harga, beli, jual, iklan, kurir","['habis', 'update', 'gambar', 'ayam', 'telur', 'sampai', 'pelihara', 'server', 'berapa']"
"Sampe sekarang belom dikirim-kirim haha, padahal estimasi tibanya 28-29 November. Pls pengen marah, lama banget pengirimannya, mana gak ada updatean pengirimannya juga. Jangan mentang-mentang gua bayar pake cod + bebas ongkir + beli cuma satu barang doang jadi lelet begitu dong. Dari dulu gua belanja di toped gak pernah begini, baru kali ini aja dah. AnterAja cemen??",3,1,sampe bom kirim kirim estimasi november pls ken marah kirim updatean kirim mentang mentang bayar pake cod bebas ongkir beli barang lelet belanja anteraja cemen,655,4,,0.372,"barang, kirim, cepat, pesan, sesuai, harga, beli, jual, iklan, kurir","['sampai', 'bom', 'kirim', 'kirim', 'estimasi', 'november', 'pls', 'ken', 'marah', 'kirim', 'updatean', 'kirim', 'mentang', 'mentang', 'bayar', 'pakai', 'cod', 'bebas', 'ongkir', 'beli', 'barang', 'lambat', 'belanja', 'anteraja', 'penakut']"
